Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID
ironwood kitchenette,,Oak,Lumber type,NA,NA,Yes,Yes,No,7,NFS,7560,Orange,Gray,2x1,Crafting,,1.0.0,kitchen,None,ironwood,None,No,Kitchen,Does not play music,No lighting,Not for sale,FtrIronwoodKitchen_Remake_4_0,4_0,3270
ironwood low table,,Birch,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Beige,Black,2x1,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_0_0,0_0,3194
ironwood low table,,Teak,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Orange,Black,2x1,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_1_0,1_0,3194
ironwood low table,,Walnut,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Brown,Black,2x1,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_2_0,2_0,3194
ironwood low table,,Old,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Brown,Black,2x1,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_3_0,3_0,3194
ironwood low table,,Oak,Lumber type,NA,NA,Yes,Yes,No,5,NFS,3720,Orange,White,2x1,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableM_Remake_4_0,4_0,3194
ironwood table,,Birch,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Beige,Black,2x2,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_0_0,0_0,3191
ironwood table,,Teak,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Orange,Black,2x2,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_1_0,1_0,3191
ironwood table,,Walnut,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Brown,Black,2x2,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_2_0,2_0,3191
ironwood table,,Old,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Brown,Black,2x2,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_3_0,3_0,3191
ironwood table,,Oak,Lumber type,NA,NA,Yes,Yes,No,7,NFS,5940,Orange,White,2x2,Crafting,,1.0.0,living room,None,ironwood,None,No,Table,Does not play music,No lighting,Not for sale,FtrIronwoodTableL_Remake_4_0,4_0,3191
jail bars,,Silver,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,Gray,Gray,2x0.5,Crafting,,1.0.0,facility,horror,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrScreenCage_Remake_0_0,0_0,5931
jail bars,,Black,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,Black,Black,2x0.5,Crafting,,1.0.0,facility,horror,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrScreenCage_Remake_1_0,1_0,5931
jail bars,,Rusted iron,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,Brown,Brown,2x0.5,Crafting,,1.0.0,facility,horror,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrScreenCage_Remake_2_0,2_0,5931
juicy-apple TV,,Red apple,Fruit type,NA,NA,Yes,Yes,No,5,NFS,3500,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,fruits,apple,Yes,TV,Does not play music,Monitor,Not for sale,FtrFruitsTV_Remake_0_0,0_0,2596
juicy-apple TV,,Green apple,Fruit type,NA,NA,Yes,Yes,No,5,NFS,3500,Green,Yellow,1x1,Crafting,,1.0.0,fancy,None,fruits,apple,Yes,TV,Does not play music,Monitor,Not for sale,FtrFruitsTV_Remake_1_0,1_0,2596
jukebox,,NA,NA,NA,NA,No,No,No,NA,5600,1400,Red,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,diner,None,Yes,Audio,Retro,No lighting,For sale,FtrJukebox,NA,791
kettle bathtub,,NA,NA,NA,NA,Yes,No,No,NA,NFS,6270,Black,Gray,1.5x1.5,Crafting,,1.0.0,zen-style,bathroom,None,None,Yes,Bathtub,Does not play music,No lighting,Not for sale,FtrGoemonburo,NA,4008
kimono stand,,NA,NA,Checkered,Kimono,No,No,Yes,2,3200,800,Beige,Red,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_0,0_0,7682
kimono stand,,NA,NA,Goldfish,Kimono,No,No,Yes,2,3200,800,Beige,Light Blue,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_1,0_1,7682
kimono stand,,NA,NA,Camellia,Kimono,No,No,Yes,2,3200,800,Beige,Colorful,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_2,0_2,7682
kimono stand,,NA,NA,Chain print,Kimono,No,No,Yes,2,3200,800,Beige,Blue,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_3,0_3,7682
kitchen island,,White,NA,NA,NA,No,No,No,NA,170000,42500,White,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_0_0,0_0,998
kitchen island,,Blue,NA,NA,NA,No,No,No,NA,170000,42500,Blue,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_1_0,1_0,998
kitchen island,,Red,NA,NA,NA,No,No,No,NA,170000,42500,Red,Black,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_2_0,2_0,998
kitchen island,,Light brown,NA,NA,NA,No,No,No,NA,170000,42500,Beige,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_3_0,3_0,998
kitchen island,,Dark brown,NA,NA,NA,No,No,No,NA,170000,42500,Brown,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_4_0,4_0,998
kitchen island,,Black,NA,NA,NA,No,No,No,NA,170000,42500,Black,Black,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_5_0,5_0,998
kitchen island,,Silver,NA,NA,NA,No,No,No,NA,170000,42500,Gray,Gray,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_6_0,6_0,998
kitty litter box,,White,NA,NA,NA,No,No,No,NA,1100,275,White,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_0_0,0_0,7803
kitty litter box,,Orange,NA,NA,NA,No,No,No,NA,1100,275,Yellow,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_1_0,1_0,7803
kitty litter box,,Green,NA,NA,NA,No,No,No,NA,1100,275,Green,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_2_0,2_0,7803
kitty litter box,,Light blue,NA,NA,NA,No,No,No,NA,1100,275,Light Blue,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_3_0,3_0,7803
kitty litter box,,Pink,NA,NA,NA,No,No,No,NA,1100,275,Pink,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_4_0,4_0,7803
kitty litter box,,Brown,NA,NA,NA,No,No,No,NA,1100,275,Brown,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_5_0,5_0,7803
kitty litter box,,Black,NA,NA,NA,No,No,No,NA,1100,275,Black,Light Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,Does not play music,No lighting,For sale,FtrPetWC_Remake_6_0,6_0,7803
kotatsu,,NA,NA,Tic-tac-toe pattern,Blanket,No,No,Yes,2,3700,925,Brown,Blue,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_0,0_0,1849
kotatsu,,NA,NA,Flowers,Blanket,No,No,Yes,2,3700,925,Brown,Pink,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_1,0_1,1849
kotatsu,,NA,NA,Checkered,Blanket,No,No,Yes,2,3700,925,Brown,Yellow,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_2,0_2,1849
kotatsu,,NA,NA,Stripes,Blanket,No,No,Yes,2,3700,925,Brown,Colorful,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrKotatsu_Remake_0_3,0_3,1849
large cardboard boxes,,NA,NA,NA,NA,Yes,No,No,NA,NFS,300,None,None,2x2,Crafting,,1.0.0,garage,None,cardboard,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMovingboxL,NA,3412
lawn chair,,Blue,NA,NA,NA,No,No,No,NA,760,190,Light Blue,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrVinylchair_Remake_0_0,0_0,1621
lawn chair,,Red & white & blue,NA,NA,NA,No,No,No,NA,760,190,Colorful,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrVinylchair_Remake_1_0,1_0,1621
lawn chair,,Pink,NA,NA,NA,No,No,No,NA,760,190,Pink,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrVinylchair_Remake_2_0,2_0,1621
lawn chair,,Yellow,NA,NA,NA,No,No,No,NA,760,190,Colorful,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrVinylchair_Remake_3_0,3_0,1621
lawn chair,,Green,NA,NA,NA,No,No,No,NA,760,190,Green,Green,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrVinylchair_Remake_4_0,4_0,1621
lawn chair,,Black,NA,NA,NA,No,No,No,NA,760,190,Black,Orange,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrVinylchair_Remake_5_0,5_0,1621
lawn mower,,Red,NA,NA,NA,No,No,No,NA,2900,725,Red,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Does not play music,No lighting,For sale,FtrLawnmower_Remake_0_0,0_0,338
lawn mower,,Orange,NA,NA,NA,No,No,No,NA,2900,725,Orange,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Does not play music,No lighting,For sale,FtrLawnmower_Remake_1_0,1_0,338
lawn mower,,Blue,NA,NA,NA,No,No,No,NA,2900,725,Blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Does not play music,No lighting,For sale,FtrLawnmower_Remake_2_0,2_0,338
lawn mower,,Yellow,NA,NA,NA,No,No,No,NA,2900,725,Yellow,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Does not play music,No lighting,For sale,FtrLawnmower_Remake_3_0,3_0,338
lawn mower,,Green,NA,NA,NA,No,No,No,NA,2900,725,Green,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Does not play music,No lighting,For sale,FtrLawnmower_Remake_4_0,4_0,338
leaf campfire,,None,Food,NA,NA,Yes,Yes,No,2,NFS,1330,Brown,Orange,1x1,Crafting,Fall seasonal DIY using acorns (from shaking trees),1.0.0,garden,None,tree's bounty or leaves ,None,Yes,Plants,Does not play music,No lighting,Not for sale,FtrFallenleavesfire_Remake_0_0,0_0,7788
leaf campfire,,Roasting marshmallows,Food,NA,NA,Yes,Yes,No,2,NFS,1330,Brown,Orange,1x1,Crafting,Fall seasonal DIY using acorns (from shaking trees),1.0.0,garden,None,tree's bounty or leaves ,None,Yes,Plants,Does not play music,No lighting,Not for sale,FtrFallenleavesfire_Remake_1_0,1_0,7788
leaf stool,,Brown,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Brown,Beige,1x1,Crafting,Fall seasonal DIY using autumn leaves (caught with net),1.0.0,child's room,fancy,tree's bounty or leaves ,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_0_0,0_0,7390
leaf stool,,Red,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Red,Beige,1x1,Crafting,Fall seasonal DIY using autumn leaves (caught with net),1.0.0,child's room,fancy,tree's bounty or leaves ,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_1_0,1_0,7390
leaf stool,,Yellow,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Yellow,Brown,1x1,Crafting,Fall seasonal DIY using autumn leaves (caught with net),1.0.0,child's room,fancy,tree's bounty or leaves ,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_2_0,2_0,7390
leaf stool,,Green,Color,NA,NA,Yes,Yes,No,3,NFS,1560,Green,Beige,1x1,Crafting,Fall seasonal DIY using autumn leaves (caught with net),1.0.0,child's room,fancy,tree's bounty or leaves ,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFallenleavesChairS_Remake_3_0,3_0,7390
lecture-hall bench,,Light brown,NA,NA,NA,No,No,No,NA,3300,825,Orange,Beige,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,Yes,Sofa,Does not play music,No lighting,For sale,FtrChairCollage_Remake_0_0,0_0,2013
lecture-hall bench,,Dark brown,NA,NA,NA,No,No,No,NA,3300,825,Brown,Gray,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,Yes,Sofa,Does not play music,No lighting,For sale,FtrChairCollage_Remake_1_0,1_0,2013
lecture-hall desk,,Light brown,NA,NA,NA,No,No,No,NA,2500,625,Orange,Beige,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,No,Desk,Does not play music,No lighting,For sale,FtrTableCollage_Remake_0_0,0_0,2014
lecture-hall desk,,Dark brown,NA,NA,NA,No,No,No,NA,2500,625,Brown,Gray,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,No,Desk,Does not play music,No lighting,For sale,FtrTableCollage_Remake_1_0,1_0,2014
lecture-hall desk,,White,NA,NA,NA,No,No,No,NA,2500,625,White,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,lecture hall,No,Desk,Does not play music,No lighting,For sale,FtrTableCollage_Remake_2_0,2_0,2014
lifeguard chair,,Blue,NA,NA,NA,No,No,No,NA,NFS,5000,Blue,White,1x1,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_0_0,0_0,3345
lifeguard chair,,White,NA,NA,NA,No,No,No,NA,NFS,5000,White,White,1x1,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_1_0,1_0,3345
lifeguard chair,,Yellow,NA,NA,NA,No,No,No,NA,NFS,5000,Yellow,White,1x1,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_2_0,2_0,3345
lifeguard chair,,Green,NA,NA,NA,No,No,No,NA,NFS,5000,Green,Gray,1x1,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_3_0,3_0,3345
lifeguard chair,,Red,NA,NA,NA,No,No,No,NA,NFS,5000,Red,Red,1x1,Nook Miles Shop,,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,Not for sale,FtrMonitoringchair_Remake_4_0,4_0,3345
lighthouse,,Red,NA,NA,NA,No,No,No,NA,NFS,25000,Red,White,2x2,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_0_0,0_0,2335
lighthouse,,Black,NA,NA,NA,No,No,No,NA,NFS,25000,White,Black,2x2,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_1_0,1_0,2335
lighthouse,,Blue,NA,NA,NA,No,No,No,NA,NFS,25000,White,Light Blue,2x2,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_2_0,2_0,2335
lighthouse,,White,NA,NA,NA,No,No,No,NA,NFS,25000,White,White,2x2,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_3_0,3_0,2335
lighthouse,,Yellow,NA,NA,NA,No,No,No,NA,NFS,25000,Yellow,Yellow,2x2,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_4_0,4_0,2335
lighthouse,,Gray,NA,NA,NA,No,No,No,NA,NFS,25000,Brown,Brown,2x2,Nook Miles Shop,,1.0.0,ocean,garden,None,None,Yes,Seaside,Does not play music,No lighting,Not for sale,FtrLighthouse_Remake_5_0,5_0,2335
lily record player,,White,Flower color,NA,NA,Yes,Yes,No,5,NFS,3010,White,Green,1x1,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Audio,Phono,No lighting,Not for sale,FtrFlowerRecordplayer_Remake_0_0,0_0,7236
lily record player,,Pink,Flower color,NA,NA,Yes,Yes,No,5,NFS,3010,Pink,White,1x1,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Audio,Phono,No lighting,Not for sale,FtrFlowerRecordplayer_Remake_1_0,1_0,7236
lily record player,,Yellow,Flower color,NA,NA,Yes,Yes,No,5,NFS,3010,Yellow,Brown,1x1,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Audio,Phono,No lighting,Not for sale,FtrFlowerRecordplayer_Remake_2_0,2_0,7236
loft bed with desk,,Natural,NA,White,Bedding,No,No,Yes,3,7700,1925,Beige,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_0,0_0,3621
loft bed with desk,,Natural,NA,Black,Bedding,No,No,Yes,3,7700,1925,Beige,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_1,0_1,3621
loft bed with desk,,Natural,NA,Light blue,Bedding,No,No,Yes,3,7700,1925,Beige,Light Blue,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_2,0_2,3621
loft bed with desk,,Natural,NA,Orange,Bedding,No,No,Yes,3,7700,1925,Beige,Orange,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_3,0_3,3621
loft bed with desk,,Natural,NA,Yellow,Bedding,No,No,Yes,3,7700,1925,Beige,Yellow,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,Does not play music,No lighting,For sale,FtrBeddesk_Remake_0_4,0_4,3621
